786	0.20202020202020202
1250	0.01937984496124031
4322	0.02403846153846154
7	0.009144947416552356
407	0.036101083032490974
252	0.029498525073746312
13	0.5263157894736842
815	0.425531914893617
8527	0.5555555555555556
6	0.014673514306676448
256	0.07874015748031496
512	0.136986301369863
3202	0.07380073800738007
3	0.20618556701030927
1156	0.08130081300813008
518	0.038910505836575876
1159	0.28169014084507044
135	0.10416666666666667
137	2.5
1162	0.23255813953488372
1163	0.5882352941176471
143	1.1764705882352942
6159	4.0
145	10.0
2705	0.23529411764705882
148	1.25
8724	0.45454545454545453
7707	4.0
28	0.039603960396039604
668	0.1941747572815534
8734	0.1694915254237288
4383	1.1111111111111112
8736	0.09389671361502347
545	0.08733624454148471
546	0.5
1829	0.36363636363636365
678	0.31746031746031744
1830	0.5263157894736842
807	6.666666666666667
2089	0.24096385542168675
3241	0.8695652173913043
100779	1.1111111111111112
426	0.14388489208633093
4397	1.1111111111111112
47	0.09049773755656108
175	0.05555555555555555
1328	0.15748031496062992
1712	0.37735849056603776
8368	0.9523809523809523
1586	10.0
2099	0.46511627906976744
819	0.17543859649122806
54	0.125
822	0.0970873786407767
2230	0.19607843137254902
1080	0.8
30010	10.0
2370	1.5384615384615385
12227	2.5
580	0.22727272727272727
72	0.37735849056603776
969	0.3125
10442	0.43478260869565216
2251	0.19607843137254902
77	0.7407407407407407
9806	2.5
6101	0.1342281879194631
470	0.08298755186721991
30680	0.14084507042253522
218	0.057971014492753624
2141	0.9523809523809523
1629	0.08403361344537816
1374	0.4166666666666667
1631	0.09433962264150944
1249	0.018570102135561744
483	0.28169014084507044
1251	0.04291845493562232
1508	0.03454231433506045
1636	0.19047619047619047
100	0.18867924528301888
486	0.03731343283582089
8678	0.30303030303030304
2023	0.17857142857142858
1513	0.08130081300813008
1769	0.6666666666666666
107	0.3076923076923077
1643	0.10362694300518134
365	0.047505938242280284
1773	0.19047619047619047
750	0.09302325581395349
494	0.07272727272727272
1263	0.018796992481203006
1007	0.273972602739726
368	0.10526315789473684
113	0.5555555555555556
1395	0.2898550724637681
10741	2.2222222222222223
501	0.08333333333333333
2167	0.18518518518518517
9466	0.37037037037037035
10747	0.7692307692307693
126	0.14184397163120568
510	0.14492753623188406
639	0.03115264797507788
1792	0.4444444444444444
6144	10.0
4097	4.0
2818	6.666666666666667
10760	2.5
2827	0.17543859649122806
10508	0.9090909090909091
3086	10.0
10259	10.0
9495	10.0
3097	1.4285714285714286
5914	2.857142857142857
1822	0.5263157894736842
100387	10.0
1831	0.38461538461538464
9514	6.666666666666667
10026	10.0
5930	0.24390243902439024
9516	20.0
9773	1.8181818181818181
10034	1.25
9778	0.4444444444444444
9523	20.0
10038	6.666666666666667
9527	20.0
5692	0.12195121951219512
6206	20.0
9534	20.0
9536	2.857142857142857
10049	0.30303030303030304
10055	0.5128205128205128
9803	0.45454545454545453
10579	0.4444444444444444
4691	0.5555555555555556
6228	20.0
6487	0.35714285714285715
2650	0.03389830508474576
1371	0.11764705882352941
2652	0.2
6492	4.0
9568	4.0
1376	0.24691358024691357
6498	1.1764705882352942
9575	6.666666666666667
5736	1.6666666666666667
1385	0.21978021978021978
1387	0.14705882352941177
9324	20.0
4209	0.08620689655172414
9331	20.0
9587	20.0
6011	20.0
4220	1.4285714285714286
10109	0.9090909090909091
6014	20.0
10624	1.0
9601	0.9090909090909091
2948	0.7142857142857143
9349	20.0
9606	6.666666666666667
100490	0.14814814814814814
8843	3.3333333333333335
9356	20.0
8081	1.8181818181818181
100242	1.5384615384615385
1172	4.0
11927	4.0
11929	20.0
9372	6.666666666666667
9373	10.0
8096	6.666666666666667
5792	0.9523809523809523
2983	0.2247191011235955
2984	0.625
100264	10.0
8873	0.6666666666666666
2986	1.3333333333333333
1964	6.666666666666667
684	0.21739130434782608
2990	2.2222222222222223
7598	0.32786885245901637
2992	1.8181818181818181
1204	5.0
2997	1.5384615384615385
8119	20.0
2999	0.6060606060606061
5048	1.1764705882352942
8890	4.0
954	0.32786885245901637
5819	1.1764705882352942
445	0.2777777777777778
2750	0.07874015748031496
100543	0.09523809523809523
446	0.7407407407407407
3272	0.5882352941176471
8905	0.46511627906976744
9417	20.0
9161	4.0
6092	20.0
3022	0.4166666666666667
1230	2.2222222222222223
1231	0.25
10194	4.0
3028	1.4285714285714286
9684	10.0
9177	6.666666666666667
9436	20.0
3038	1.3333333333333333
9182	6.666666666666667
6110	2.857142857142857
3041	2.0
1762	0.09615384615384616
3042	0.43478260869565216
1763	0.11627906976744186
9700	20.0
9702	1.3333333333333333
5096	6.666666666666667
1772	3.3333333333333335
9456	20.0
1522	0.15625
3826	0.8
9204	6.666666666666667
9461	20.0
10743	0.625
9463	20.0
9464	4.0
5880	10.0
9465	0.6666666666666666
3067	3.3333333333333335
9467	3.3333333333333335
3070	2.2222222222222223
6143	6.666666666666667
1155	0.5128205128205128
8551	0.24691358024691357
457	0.19801980198019803
1419	0.13986013986013987
78	0.8695652173913043
79	0.7692307692307693
179	0.20618556701030927
1972	0.9090909090909091
980	0.3508771929824561
405	0.10526315789473684
823	0.11428571428571428
11800	0.11976047904191617
2488	0.5555555555555556
12378	0.0784313725490196
347	0.043010752688172046
11675	0.14814814814814814
2076	0.19047619047619047
3196	0.1
643	0.9090909090909091
9027	0.4878048780487805
1284	0.14084507042253522
200134	0.3508771929824561
1290	0.030441400304414
2059	0.11904761904761904
3477	0.4166666666666667
2072	0.4166666666666667
2460	0.23529411764705882
1761	0.11834319526627218
3429	0.8695652173913043
1765	0.5555555555555556
9830	0.15503875968992248
1511	0.06369426751592357
3431	0.5128205128205128
1257	0.060790273556231005
3828	0.07874015748031496
2936	0.24096385542168675
3577	0.0881057268722467
98	0.32786885245901637
1347	0.046189376443418015
1254	0.1941747572815534
1321	0.13986013986013987
3819	0.9090909090909091
6829	0.37735849056603776
2415	0.40816326530612246
25430	10.0
278	0.15151515151515152
1274	0.11695906432748537
7291	1.8181818181818181
2240	0.05154639175257732
3457	0.18018018018018017
100546	6.666666666666667
3396	1.4285714285714286
1349	1.5384615384615385
3146	2.2222222222222223
10829	5.0
7759	0.39215686274509803
4943	4.0
656	0.5
1744	0.06920415224913495
1873	0.1111111111111111
8404	0.26666666666666666
7957	0.19047619047619047
4374	0.20408163265306123
11096	0.9523809523809523
1433	0.4878048780487805
5145	5.0
2716	0.18691588785046728
7133	6.666666666666667
30814	20.0
991	2.857142857142857
7328	0.6060606060606061
3233	1.6666666666666667
2730	2.857142857142857
2027	0.12269938650306748
2155	0.37735849056603776
3693	0.2597402597402597
622	1.0
1903	0.09216589861751152
1392	0.3225806451612903
1265	0.09433962264150944
2164	0.2898550724637681
6901	10.0
505	0.05333333333333334
1658	0.3333333333333333
958	0.17543859649122806
1425	0.0796812749003984
2098	0.2247191011235955
2789	0.8333333333333334
6517	3.3333333333333335
5942	10.0
2104	0.20618556701030927
2878	0.15625
2080	0.625
1924	2.0
1252	0.03795066413662239
3621	0.24096385542168675
2470	10.0
4840	1.8181818181818181
