FOXL2	0005280, 0000769, 0000482, 0000869, 0000581, 0000837, 0000006, 0000486, 0000013, 0000141, 0000431, 0008209, 0000568, 0000537, 0000218, 0000378, 0000506, 0001595, 0000540, 0000508, 0008222, 0000639, 
BPGM	0001744, 0001939, 0000007, 0001895, 0000952, 0001081, 0001897, 0001082, 0001930, 
PER3	0000006, 0000716, 
BRCA1	0002017, 0002019, 0003270, 0100615, 0030406, 0000006, 0002664, 0002027, 0002861, 0002894, 0001425, 0011027, 0002586, 0003002, 0012125, 
PER2	0006979, 0000006, 0000716, 
BRAF	0000006, 0000007, 0000520, 0000529, 0001047, 0011800, 0001048, 0001561, 0000028, 0001054, 0002591, 0000545, 0006695, 0000044, 0001582, 0006191, 0000047, 0000561, 0008245, 0010807, 0002617, 0005692, 0001085, 0001093, 0002120, 0001608, 0002637, 0010318, 0001622, 0002650, 0011869, 0001117, 0001629, 0001631, 0001633, 0011362, 0001634, 0002659, 0001636, 0001639, 0001641, 0001642, 0003691, 0001643, 0001646, 0004209, 0002162, 0011381, 0001658, 0003196, 0000637, 0000126, 0000639, 0001156, 0000135, 0000648, 0000144, 0001680, 0002705, 0000657, 0002719, 0002208, 0005280, 0009891, 0001187, 0002212, 0002213, 0008357, 0007333, 0008872, 0002217, 0002223, 0000176, 0000689, 0000179, 0003251, 0009908, 0010939, 0002750, 0100543, 0100542, 0002751, 0002240, 0008897, 0000194, 0008391, 0007370, 0001743, 0001744, 0004306, 0012505, 0000218, 0007392, 0001249, 0004322, 0001250, 0003298, 0001252, 0001256, 0004841, 0001259, 0001260, 0002797, 0001262, 0000238, 0001263, 0007924, 0000248, 0009466, 0002299, 0004859, 0001276, 0000767, 0000768, 0000256, 0001290, 0002315, 0000268, 0100625, 0007440, 0002321, 0000276, 0000280, 0000286, 0000293, 0001319, 0010535, 0002857, 0001324, 0002861, 0002863, 0002353, 0007987, 0007477, 0000823, 0030521, 0000316, 0004414, 0004415, 0000325, 0004422, 0010576, 0000341, 0000343, 0100697, 0005978, 0000347, 0000348, 0100703, 0000863, 0200034, 0001892, 0000358, 0000870, 0200036, 0000365, 0000368, 0000369, 0006519, 0100730, 0030588, 0008064, 0004482, 0030084, 0008070, 0000391, 0001928, 0007565, 0000400, 0000912, 0001425, 0000914, 0000915, 0000917, 0003477, 0000407, 0002967, 0011675, 0002974, 0000414, 0100769, 0200102, 0000938, 0010669, 0012719, 0000431, 0008625, 0008113, 0003508, 0002997, 0430000, 0000953, 0000958, 0003006, 0011710, 0000962, 0001480, 0001482, 0000974, 0000463, 0000465, 0006610, 0002514, 0002002, 0002516, 0011220, 0000470, 0011734, 0000982, 0002007, 0000474, 0000476, 0002013, 0002015, 0002017, 0006114, 0000995, 0002019, 0002020, 0001508, 0000486, 0001510, 0011750, 0001511, 0000488, 0001513, 0100840, 0001003, 0001004, 0000494, 0002033, 0009719, 0000504, 0003577, 0001531, 0000508, 0012286, 
SYNJ1	0011968, 0002304, 0200134, 0000007, 0008969, 0001290, 0002187, 0002510, 0002063, 0007311, 0000658, 0002322, 0002066, 0000338, 0002067, 0001300, 0002133, 0001621, 0007256, 0012378, 0002650, 0003676, 0012444, 0000605, 0002079, 0001249, 0001761, 0001250, 0003236, 0002151, 0002344, 0001260, 0002540, 0001265, 0001332, 0001268, 0001336, 0025401, 0001337, 0002425, 0002362, 0002172, 0007164, 
BRCA2	0001537, 0100867, 0000006, 0100615, 0000518, 0000007, 0002823, 0000520, 0012041, 0000010, 0002827, 0000268, 0000526, 0002575, 0011027, 0000790, 0001562, 0000027, 0000028, 0001053, 0000286, 0001824, 0002861, 0000813, 0002863, 0000047, 0009778, 0010293, 0000822, 0000568, 0000316, 0001347, 0000324, 0000582, 0006727, 0002119, 0000072, 0002894, 0002896, 0001873, 0000083, 0000340, 0002650, 0001882, 0000347, 0012125, 0001631, 0000864, 0001636, 0006501, 0001639, 0002667, 0001643, 0000365, 0001646, 0002414, 0001392, 0004209, 0008053, 0006265, 0008572, 0000639, 0000135, 0007565, 0001679, 0001425, 0005522, 0001428, 0003220, 0003221, 0005528, 0001945, 0100760, 0002716, 0006824, 0100526, 0000175, 0001199, 0003002, 0100026, 0000957, 0100542, 0007874, 0002245, 0000453, 0030406, 0004808, 0012745, 0002251, 0003022, 0006101, 0002007, 0000218, 0005344, 0001249, 0004322, 0000483, 0001763, 0001508, 0010469, 0008678, 0000486, 0001511, 0002023, 0007400, 0001770, 0100587, 0002027, 0000238, 0001263, 0002032, 0000505, 0000252, 0000508, 0004349, 
ST3GAL5	0001344, 0100704, 0000737, 0001508, 0012391, 0000007, 0002376, 0000648, 0008872, 0001034, 0001290, 0002283, 0000365, 0001263, 0006834, 0001266, 0002069, 0002133, 0001336, 0002395, 0000572, 0000252, 0002013, 
SQSTM1	0001283, 0008963, 0012548, 0030212, 0030213, 0000006, 0000007, 0003080, 0001288, 0003084, 0030223, 0002066, 0000020, 0002069, 0002070, 0002071, 0010522, 0002075, 0001310, 0010526, 0010529, 0007210, 0002094, 0003376, 0002354, 0001332, 0000821, 0002357, 0005686, 0030007, 0005945, 0001337, 0002878, 0002366, 0008513, 0003394, 0001347, 0006467, 0009027, 0002371, 0002120, 0002380, 0006480, 0002385, 0003155, 0002644, 0007256, 0012378, 0003676, 0002653, 0002145, 0002659, 0001638, 0003691, 0006251, 0000365, 0002669, 0003438, 0040047, 0012658, 0009077, 0002423, 0000639, 0012671, 0003202, 0003458, 0002180, 0010628, 0002953, 0002442, 0003724, 0003470, 0002446, 0001425, 0000657, 0002463, 0002465, 0003236, 0006824, 0007354, 0100284, 0002500, 0011204, 0000709, 0000710, 0000711, 0000712, 0000713, 0100299, 0000716, 0000718, 0000719, 0002512, 0000723, 0000217, 0000474, 0003547, 0003805, 0000733, 0000734, 0002015, 0002273, 0002017, 0000737, 0000739, 0012515, 0003812, 0000741, 0003557, 0001257, 0001260, 0006892, 0002797, 0000751, 0001265, 0012531, 0030195, 0003828, 0030196, 0008180, 0001268, 0000757, 0001272, 0003324, 0002300, 0000511, 
BTD	0002240, 0001987, 0002883, 0000007, 0001992, 0000648, 0001096, 0002506, 0001290, 0002123, 0001744, 0000407, 0002841, 0005979, 0001051, 0000988, 0002013, 0002014, 0000545, 0001250, 0001251, 0001123, 0001252, 0002789, 0001254, 0001510, 0008872, 0001259, 0001324, 0001581, 0000365, 0001263, 0006511, 0100275, 0007730, 0011127, 0002104, 0001596, 0000572, 0001276, 0000509, 0007549, 
BTK	0006532, 0001412, 0000388, 0000389, 0001287, 0000010, 0001419, 0002960, 0003729, 0000407, 0003095, 0000024, 0001945, 0100765, 0001053, 0002718, 0000031, 0001824, 0002721, 0000162, 0002090, 0002732, 0100658, 0002743, 0000824, 0001596, 0002750, 0002754, 0003139, 0100806, 0002383, 0004432, 0001873, 0001875, 0012115, 0002901, 0001369, 0012378, 0000988, 0002014, 0004322, 0001508, 0100838, 0000999, 0002664, 0002024, 0200042, 0002028, 0000365, 0000750, 0001903, 0001648, 0000246, 0000509, 
EIF2B4	0000256, 0008193, 0001250, 0004485, 0003621, 0000869, 0001254, 0000007, 0000712, 0000648, 0002376, 0007305, 0001257, 0008233, 0001290, 0000618, 0000746, 0001260, 0002317, 0000751, 0002352, 0008209, 0002354, 0006808, 
BUB1	0010880, 0000003, 0001541, 0000518, 0007565, 0001680, 0001682, 0007957, 0001305, 0001561, 0000286, 0002859, 0100650, 0002863, 0000175, 0000821, 0002101, 0002104, 0000568, 0003003, 0000445, 0000062, 0007360, 0006721, 0000325, 0002247, 0000457, 0007370, 0200008, 0001360, 0000340, 0002007, 0000347, 0000348, 0012126, 0001631, 0001249, 0004322, 0010978, 0001250, 0001252, 0001511, 0001000, 0003560, 0002667, 0002797, 0000365, 0000494, 0001263, 0000368, 0004209, 0000501, 0000504, 0001659, 0000252, 
EIF2B3	0000256, 0008193, 0001250, 0004485, 0003621, 0000869, 0001254, 0000007, 0000712, 0000648, 0002376, 0007305, 0001257, 0008233, 0001290, 0000618, 0000746, 0001260, 0002317, 0000751, 0002352, 0008209, 0002354, 0006808, 
EIF2B2	0000256, 0008193, 0001250, 0004485, 0003621, 0000869, 0001254, 0000007, 0000712, 0000648, 0002376, 0007305, 0001257, 0008233, 0001290, 0000618, 0000746, 0001260, 0002317, 0000751, 0002352, 0008209, 0002354, 0006808, 
BUB1B	0000003, 0001541, 0000518, 0000007, 0001290, 0005387, 0000272, 0007957, 0002069, 0011800, 0001305, 0001561, 0001562, 0000028, 0000286, 0001321, 0002859, 0100650, 0002863, 0000047, 0000048, 0000821, 0002101, 0000054, 0002104, 0000568, 0006716, 0000316, 0000062, 0006721, 0000325, 0000582, 0002119, 0200008, 0002891, 0002123, 0001360, 0011344, 0000340, 0006740, 0000343, 0000347, 0200024, 0000348, 0012126, 0001631, 0006753, 0000358, 0002667, 0000107, 0000365, 0000879, 0000368, 0004209, 0000369, 0001909, 0001659, 0003196, 0000639, 0010880, 0002187, 0007565, 0001680, 0001682, 0005280, 0008872, 0000175, 0003003, 0000445, 0007360, 0006849, 0008897, 0002247, 0000457, 0007370, 0000207, 0000463, 0005584, 0000470, 0002007, 0006872, 0001249, 0004322, 0010978, 0001250, 0001252, 0003812, 0001511, 0001000, 0003560, 0002797, 0000494, 0001518, 0000238, 0001263, 0000501, 0000504, 0000248, 0001274, 0000252, 
EIF2B5	0000256, 0008193, 0001250, 0004485, 0003621, 0000869, 0001254, 0000007, 0000712, 0000648, 0002376, 0007305, 0001257, 0008233, 0001290, 0000618, 0000746, 0001260, 0002317, 0000751, 0002352, 0008209, 0002354, 0006808, 
MTMR2	0001762, 0010628, 0003431, 0000007, 0007208, 0003693, 0006958, 0001425, 0003701, 0001270, 0002936, 0002650, 0002460, 
SERPING1	0001600, 0011971, 0025349, 0000006, 0003401, 0001609, 0011855, 0002960, 0100755, 0003477, 0000282, 0007514, 0002013, 0002014, 0010783, 0002015, 0002018, 0005348, 0002725, 0005225, 0002027, 0005483, 0000172, 0002098, 0002615, 0100665, 0012027, 0040315, 
C1QA	0002725, 0000007, 0000793, 0005356, 0002719, 
C1QB	0002725, 0000007, 0000793, 0005356, 0002719, 
AP1S2	0000256, 0007360, 0000322, 0003202, 0002119, 0001288, 0002120, 0000587, 0000718, 0000400, 0002514, 0000276, 0000023, 0000280, 0000729, 0000218, 0002650, 0000028, 0002465, 0001252, 0001317, 0002342, 0000486, 0000365, 0000238, 0001263, 0001264, 0002684, 
ACSF3	0011169, 0001508, 0000007, 0001944, 0012120, 0001993, 0002013, 0002014, 0001263, 
C1QC	0002725, 0000007, 0000793, 0005356, 0002719, 
C1R	0000704, 0000963, 0000006, 0000007, 0001609, 0002761, 0001034, 0006349, 0002829, 0000974, 0001166, 0004431, 0006480, 0002960, 0000592, 0000977, 0000978, 0000212, 0002837, 0000023, 0001369, 0002650, 0000347, 0007517, 0002719, 0030816, 0000225, 0004322, 0000098, 0001058, 0006308, 0001388, 0410027, 0001075, 0006323, 0000691, 0007417, 0000123, 0005692, 
C1S	0000704, 0000225, 0004322, 0006308, 0002725, 0001030, 0001382, 0000006, 0000872, 0002664, 0001034, 0006349, 0002829, 0000974, 0000978, 0001075, 0006323, 0000691, 0012115, 0000212, 0002650, 0000347, 0005339, 0005692, 
C2	0000979, 0002725, 0000007, 
SGCE	0000739, 0001252, 0003621, 0000006, 0001290, 0000716, 0000722, 0002356, 0000756, 0003829, 0001336, 0000473, 0001337, 
C3	0000083, 0000100, 0000007, 0000793, 0005421, 0002718, 
CACNA1H	0000006, 0000822, 
C4A	0008066, 0010885, 0000518, 0100614, 0001287, 0000007, 0001288, 0001289, 0002829, 0002321, 0100758, 0001945, 0002202, 0000155, 0002204, 0002716, 0002076, 0001824, 0001701, 0001061, 0002725, 0006824, 0100654, 0002354, 0002102, 0002105, 0100796, 0002239, 0002113, 0001347, 0004420, 0001733, 0002376, 0004936, 0002633, 0003401, 0001097, 0001482, 0002637, 0002383, 0004431, 0001744, 0000083, 0000979, 0002516, 0100820, 0007256, 0001369, 0012378, 0000992, 0200034, 0000737, 0002017, 0001250, 0011107, 0001251, 0000099, 0000613, 0001637, 0100326, 0000488, 0002024, 0100584, 0000618, 0002027, 0001653, 0001269, 0002039, 0001658, 0001659, 0003326, 
C4B	0045044, 0001287, 0200120, 
CACNA1G	0001152, 0002497, 0001347, 0000006, 0000651, 0000716, 0000012, 0001260, 0002317, 0002064, 0000020, 0001272, 0001337, 0007001, 0000666, 0006938, 0003677, 0100543, 0031166, 0003487, 0002015, 
BCL10	0001824, 0002017, 0002113, 0002721, 0001250, 0002019, 0000614, 0000007, 0003593, 0002027, 0045038, 0001903, 0000975, 0002383, 0100721, 0000820, 0001945, 0000505, 0004313, 0012378, 0012123, 0002205, 0012191, 0002719, 
CAPN5	0000512, 0007778, 0000006, 0007658, 0000554, 0000618, 0030667, 0000541, 0007773, 0007902, 
C5	0007569, 0006946, 0000007, 0002041, 0002719, 0004431, 
NIPA1	0001761, 0001250, 0003587, 0000006, 0001258, 0002314, 0007340, 0000012, 0002061, 0002064, 0000020, 0003828, 0002166, 0002839, 0002169, 0001337, 0003676, 0003487, 
C6	0005381, 0000007, 0004431, 
C7	0005381, 0000007, 0004431, 
C8A	0004434, 0002725, 0001287, 0000007, 
HERC2	0030084, 0000007, 0001159, 0003593, 0001290, 0000268, 0002317, 0000786, 0000789, 0001558, 0002714, 0000028, 0000540, 0002205, 0000670, 0002591, 0007328, 0003745, 0000545, 0010535, 0000938, 0000939, 0000044, 0000046, 0000303, 0001328, 0007730, 0000565, 0000054, 0000823, 0004279, 0000824, 0000826, 0004283, 0001852, 0000060, 0002236, 0000189, 0000446, 0000064, 0007874, 0000709, 0000582, 0012743, 0002119, 0000842, 0001611, 0001357, 0000717, 0000718, 0000846, 0005968, 0000341, 0007513, 0005978, 0002650, 0000219, 0005599, 0000992, 0001249, 0001250, 0004322, 0007010, 0000486, 0000742, 0007015, 0002791, 0001385, 0001513, 0007018, 0000876, 0001773, 0000750, 0001263, 0000752, 0002033, 0001010, 0200055, 0001270, 0002808, 0009466, 0000635, 0001531, 0003199, 
C8B	0004434, 0005430, 0001287, 0000007, 
HERC1	0000256, 0000325, 0000582, 0002119, 0000007, 0000520, 0002120, 0001290, 0001355, 0001166, 0000272, 0000400, 0002066, 0045075, 0000276, 0011220, 0002007, 0000472, 0001176, 0002650, 0000218, 0001249, 0001250, 0000098, 0007074, 0001763, 0000358, 0001833, 0000426, 0003307, 0001388, 0000494, 0000238, 0001263, 0000303, 0000369, 0001272, 0002808, 0003577, 0000316, 
C9	0012308, 
PHOX2B	0011968, 0005957, 0007110, 0000006, 0011976, 0002251, 0000975, 0004370, 0001558, 0000407, 0004375, 0001561, 0000153, 0001562, 0001626, 0002459, 0006747, 0011675, 0002271, 0001249, 0001250, 0002019, 0001252, 0001508, 0002020, 0000486, 0000358, 0000615, 0010536, 0002093, 0001518, 0000494, 0000369, 0001522, 0001657, 0003005, 0003006, 0100543, 
BRAT1	0012448, 0002529, 0000007, 0000648, 0002123, 0001263, 0002063, 0001522, 0002104, 0002169, 0003739, 0002171, 0000347, 0001371, 0002459, 0001276, 0000252, 0031165, 0000253, 0001662, 0003487, 
AGBL1	0000006, 0001131, 
KYNU	0001249, 0003011, 0002086, 0000007, 0001259, 0000365, 0001263, 0001649, 0001942, 0007030, 0002615, 0003355, 0000124, 0001276, 
AP3D1	0002240, 0011968, 0006530, 0000007, 0003593, 0001290, 0002059, 0002123, 0000400, 0001744, 0001107, 0001875, 0002069, 0000278, 0000601, 0002205, 0012448, 0002721, 0008936, 0002353, 0000369, 0001332, 0000252, 0000319, 0000639, 
BTRC	0004050, 0001171, 0006101, 0012165, 0000407, 0000526, 
C21ORF2	0100864, 0003394, 0003202, 0002180, 0006532, 0000007, 0000712, 0000648, 0000713, 0005257, 0000907, 0000716, 0003470, 0003411, 0000217, 0012378, 0000926, 0002017, 0002657, 0004322, 0000739, 0001257, 0002094, 0003375, 0012531, 0030195, 0030196, 0005945, 0007354, 0003324, 0002812, 0002878, 0000510, 0000639, 
CA2	0002240, 0002757, 0010885, 0000007, 0000648, 0003148, 0001744, 0001873, 0006482, 0002514, 0004437, 0008341, 0002135, 0008153, 0001433, 0003034, 0000091, 0002653, 0000670, 0001249, 0004322, 0001508, 0009830, 0002857, 0005930, 0001903, 0000303, 0001263, 0000689, 0000505, 0001978, 0011002, 0000572, 0004349, 0007807, 
CA4	0000512, 0001347, 0000006, 0000518, 0000135, 0000648, 0000842, 0000463, 0000405, 0000407, 0007703, 0000602, 0005978, 0000987, 0008736, 0001249, 0000035, 0000613, 0001513, 0000618, 0008046, 0000431, 0000563, 0000501, 0007675, 0000510, 0000639, 
CA5A	0001987, 0002789, 0001254, 0002151, 0002919, 0000007, 0001993, 0001263, 0003828, 0003348, 0001942, 0001943, 0003128, 0001950, 
CA8	0001249, 0001250, 0003202, 0004322, 0001251, 0001347, 0001252, 0001350, 0000486, 0000518, 0000007, 0001256, 0001288, 0001260, 0100021, 0000504, 0003577, 0001337, 
RPS4Y2	0001450, 0000027, 
CA12	0011968, 0001508, 0002902, 0000006, 0000007, 0001944, 0002153, 0003593, 
CACNA1A	0000640, 0001152, 0002305, 0000006, 0001289, 0001290, 0002442, 0000651, 0002321, 0001425, 0004374, 0000407, 0002073, 0002329, 0001945, 0002076, 0002077, 0003743, 0001324, 0002353, 0010545, 0001332, 0000565, 0002357, 0002486, 0100022, 0001337, 0008765, 0002367, 0001347, 0000580, 0200134, 0000709, 0006855, 0003401, 0000713, 0002131, 0001751, 0001371, 0007772, 0003676, 0002015, 0001250, 0001251, 0000739, 0001125, 0000360, 0001259, 0001260, 0001263, 0003829, 0001269, 0007670, 0001272, 0000763, 0001276, 0002301, 0000639, 
CACNA1B	0002530, 0000006, 0001288, 0002120, 0002346, 0001618, 0002451, 0002356, 0001336, 0001272, 0000473, 0011675, 0003676, 0003581, 
CACNA1C	0000006, 0012232, 0001290, 0004308, 0002901, 0001943, 0000219, 0001629, 0002719, 0005280, 0001249, 0001250, 0001699, 0012387, 0001636, 0001640, 0002090, 0001643, 0001645, 0001263, 0012272, 0000691, 0012725, 0000821, 0005110, 0000311, 0001655, 0001657, 0001279, 
CACNA1D	0002305, 0200128, 0000006, 0000007, 0002315, 0002510, 0002384, 0011410, 0000787, 0002900, 0040084, 0002069, 0003351, 0000859, 0001629, 0008221, 0011166, 0100704, 0002018, 0000421, 0001959, 0000360, 0001258, 0002092, 0000365, 0001263, 0001712, 0010864, 0200114, 0001714, 0100021, 0000822, 0001655, 0011706, 0002170, 0100285, 0001662, 
CACNA1F	0000512, 0008002, 0008323, 0007750, 0001417, 0001419, 0001425, 0001939, 0007766, 0000662, 0007894, 0007703, 0007642, 0000603, 0000541, 0000543, 0000545, 0000483, 0000548, 0000613, 0000486, 0000551, 0030825, 0007663, 0030513, 0001141, 0000505, 0011003, 0001022, 0000639, 
CACNA1S	0008256, 0003201, 0003457, 0003394, 0000006, 0011785, 0011786, 0012364, 0002445, 0000975, 0012240, 0000016, 0002900, 0000597, 0008153, 0002203, 0008285, 0011998, 0003552, 0001824, 0002019, 0002917, 0100647, 0003752, 0002153, 0001513, 0001962, 0007340, 0005165, 0003694, 0007215, 0001265, 0008180, 0030196, 0003829, 0012726, 0001337, 0001657, 0011706, 0009020, 0003198, 0001663, 
CACNA2D1	0005110, 0012232, 0001962, 0001645, 0001662, 0001678, 0001279, 0001663, 
P4HA2	0000006, 0011003, 
CACNB2	0005110, 0000006, 0012232, 0001279, 
CACNB4	0000640, 0002321, 0002131, 0003829, 0000006, 0001260, 
SLC25A20	0002240, 0003201, 0001985, 0000961, 0002882, 0001987, 0000007, 0001290, 0008331, 0001678, 0003215, 0006543, 0001298, 0004756, 0001943, 0006682, 0003162, 0002910, 0000737, 0001250, 0040290, 0003234, 0003236, 0001638, 0001254, 0100520, 0001259, 0001324, 0002093, 0001263, 0001714, 0045045, 0002615, 0001399, 0100602, 0000252, 0002045, 0001662, 0000639, 
CAD	0002465, 0001987, 0200134, 0000007, 0001927, 0002376, 0003593, 0001290, 0001263, 0001903, 0002133, 0004823, 0002136, 0001947, 0003676, 0001981, 
PLOD3	0008897, 0003393, 0002756, 0000518, 0000007, 0000586, 0000463, 0012368, 0000272, 0004944, 0000978, 0003090, 0009110, 0000343, 0002650, 0002714, 0000926, 0002208, 0000545, 0001762, 0001511, 0006184, 0000938, 0002987, 0000365, 0001263, 0000369, 0002164, 0002680, 0000377, 0025019, 0003196, 
HSPB3	0003376, 0003202, 0002355, 0003445, 0000006, 0009830, 0002600, 0002522, 0003677, 0009053, 0008959, 
TRPA1	0012531, 0000006, 0003593, 
CALM1	0002321, 0001699, 0004756, 0000006, 0001657, 0001645, 0001695, 0001279, 
NOL3	0001251, 0000006, 0001336, 0003581, 0003677, 0002527, 
CALM2	0002321, 0004756, 0000006, 0001657, 0001645, 0001662, 0001695, 0001279, 
CALM3	0002321, 0004756, 0001645, 0001279, 
CALR	0100576, 0003010, 0011875, 0004420, 0000006, 0011974, 0001894, 0001063, 0004936, 0005513, 0003401, 0005547, 0100749, 0002863, 0001744, 0001428, 0003540, 0000822, 0002326, 0002488, 0001658, 0000924, 
TMPRSS6	0008064, 0001249, 0000962, 0002242, 0001891, 0000980, 0009830, 0000007, 0004840, 0001406, 0011967, 
CAPN1	0001761, 0003202, 0009830, 0000007, 0001258, 0001260, 0007340, 0002061, 0008081, 0002066, 0007350, 0002936, 0002650, 0002395, 0003390, 0001310, 0003487, 0000639, 
CAPN3	0002355, 0003236, 0010628, 0007126, 0000007, 0002312, 0001880, 0003560, 0001371, 0003691, 
CAST	0025092, 0000982, 0000007, 0001820, 0040189, 0030318, 
BAZ1B	0003072, 0001537, 0002308, 0100613, 0000518, 0001800, 0000010, 0002829, 0002575, 0000015, 0001297, 0000275, 0000787, 0007957, 0002071, 0000023, 0000280, 0000025, 0001052, 0000028, 0010780, 0004381, 0001822, 0000286, 0010526, 0001310, 0008736, 0000545, 0007720, 0002857, 0000044, 0004398, 0001582, 0003119, 0008499, 0000307, 0000821, 0007477, 0010807, 0001337, 0001081, 0000826, 0005692, 0002623, 0001347, 0000581, 0007495, 0002120, 0002376, 0001609, 0000075, 0004428, 0000076, 0002637, 0000337, 0001361, 0001618, 0000083, 0002644, 0200021, 0000343, 0000089, 0002650, 0005978, 0000347, 0000348, 0001629, 0000093, 0002141, 0003422, 0001631, 0001634, 0001635, 0001636, 0002150, 0001639, 0001640, 0004969, 0007018, 0001642, 0001643, 0001387, 0001388, 0001645, 0001647, 0001136, 0000368, 0004209, 0000627, 0001653, 0008053, 0000632, 0000121, 0001658, 0000635, 0003196, 0000125, 0003198, 0010880, 0000389, 0002183, 0000400, 0000147, 0000407, 0000154, 0000411, 0000668, 0001181, 0002205, 0000670, 0000158, 0002974, 0003236, 0010662, 0000938, 0000682, 0000939, 0010669, 0000431, 0100785, 0000689, 0001969, 0000179, 0000691, 0002999, 0100025, 0005562, 0100539, 0002750, 0000960, 0004295, 0007372, 0000716, 0000717, 0002253, 0001231, 0100817, 0000464, 0004306, 0000722, 0003028, 0000212, 0008661, 0005344, 0001249, 0002017, 0003298, 0004322, 0001763, 0000739, 0002019, 0002020, 0001252, 0000485, 0000486, 0000232, 0002024, 0001257, 0001513, 0002027, 0003307, 0001260, 0003312, 0002035, 0000501, 0002808, 0005113, 0011001, 0000505, 0001531, 0000252, 0000767, 
CASP8	0004322, 0001508, 0000964, 0001413, 0000006, 0000007, 0005384, 0002090, 0005419, 0002028, 0006572, 0001744, 0005425, 0001425, 0002099, 0001428, 0001402, 0002716, 
ISPD	0000256, 0006785, 0003202, 0001284, 0000518, 0000007, 0000648, 0001290, 0002187, 0010508, 0000528, 0040081, 0000659, 0007957, 0008981, 0001558, 0000278, 0001302, 0001305, 0000411, 0000028, 0000541, 0001181, 0000158, 0002079, 0007968, 0008736, 0003236, 0002084, 0007973, 0001321, 0000556, 0001324, 0001328, 0000176, 0001331, 0007731, 0001460, 0000568, 0001338, 0001339, 0007227, 0002365, 0000193, 0002126, 0002007, 0007260, 0003677, 0030046, 0000609, 0001249, 0000482, 0001250, 0001252, 0000612, 0000358, 0008551, 0003560, 0000490, 0003691, 0000238, 0001263, 0045040, 0012400, 0000369, 0001265, 0000501, 0001274, 0000252, 
CASP10	0002240, 0001025, 0000006, 0002633, 0001744, 0025300, 0001428, 0001880, 0005404, 0002972, 0003613, 0012126, 0001890, 0002851, 0001891, 0000100, 0002853, 0003237, 0003621, 0003493, 0003496, 0002729, 0002665, 0002730, 0002923, 0002731, 0004844, 0001904, 0001973, 0000123, 0003453, 0003261, 0003262, 0003454, 
CASQ1	0003394, 0003236, 0003701, 0000006, 0003388, 0001324, 0003326, 0003198, 
CASQ2	0002321, 0001250, 0001699, 0004756, 0000006, 0025478, 0005110, 0000007, 0001645, 0001279, 
SEMA5A	0000384, 0002757, 0011344, 0001620, 0006101, 0000470, 0000023, 0030680, 0000218, 0002650, 0000286, 0004322, 0001252, 0001511, 0200046, 0000494, 0000431, 0010864, 0000368, 0200055, 0000308, 0000311, 0000316, 0000252, 0004348, 0005692, 
CASR	0003072, 0003457, 0001281, 0000006, 0000774, 0000007, 0000648, 0008200, 0001290, 0003473, 0000787, 0004372, 0011675, 0003355, 0003109, 0030247, 0001959, 0008872, 0002094, 0000944, 0003761, 0000819, 0012211, 0100530, 0002356, 0000820, 0001974, 0002615, 0003127, 0000952, 0100027, 0001596, 0000958, 0012608, 0002240, 0003394, 0000964, 0002757, 0001733, 0000712, 0003401, 0000843, 0000716, 0001231, 0001744, 0000848, 0003025, 0025425, 0002516, 0040148, 0002900, 0002901, 0002135, 0002905, 0012379, 0011227, 0005213, 0003165, 0001250, 0004322, 0001635, 0000739, 0002019, 0002148, 0001508, 0001252, 0002917, 0002789, 0002150, 0002918, 0000103, 0007400, 0002793, 0002027, 0001903, 0000121, 0004349, 
CAT	0012517, 0000007, 0000155, 
CAV1	0003712, 0009473, 0000006, 0000519, 0000007, 0000141, 0002829, 0000271, 0002960, 0002066, 0000147, 0001176, 0001433, 0001053, 0001310, 0012062, 0002206, 0000670, 0003487, 0002721, 0000163, 0009125, 0100520, 0007340, 0002092, 0001324, 0008366, 0002094, 0003758, 0000303, 0003635, 0000819, 0003124, 0002230, 0000826, 0000956, 0007485, 0030142, 0002240, 0030016, 0000833, 0002113, 0000580, 0001733, 0002757, 0005317, 0002119, 0005320, 0000842, 0000845, 0000975, 0000336, 0000083, 0100820, 0002901, 0000855, 0001369, 0000217, 0001371, 0100958, 0002015, 0001249, 0002017, 0100579, 0004322, 0100578, 0001635, 0002020, 0009830, 0001639, 0001000, 0100585, 0002024, 0001769, 0200042, 0005995, 0002155, 0000876, 0002797, 0001007, 0005616, 0000112, 0001394, 0003828, 0001397, 0003829, 0001399, 0002936, 0002169, 0001658, 0001278, 0100735, 0000639, 
